pkid,pbid,layers,variables,constraints,method,p_gate1,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,66,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89327641408752,100.0,0.0012806830296691976,34,157.7762887670251,546.3773590529745,201
0,67,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89047097480832,100.0,0.00014603870015812427,31,142.8137705309855,491.2991923260124,182
0,68,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.68051118210862,100.0,0.007336409884168873,31,139.1850614660143,507.66599571998813,193
0,69,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,22,78.03375127398613,377.0948034980174,133
0,70,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78991596638656,100.0,0.0012004801912193406,32,113.7551039769969,494.5569360619993,196
0,71,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78563772775992,100.0,0.0035077462698306088,30,117.8220118029567,482.2534918980382,180
0,72,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78880675818374,100.0,0.002436845096005438,30,115.20301181699324,480.0486876450086,179
0,73,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.67982924226254,100.0,0.0012314259903506088,31,122.93827046804654,510.7363534979522,201
0,74,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89200863930886,100.0,0.0006839452841493294,31,109.79006326702802,477.32141006297024,179
0,75,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.68814968814968,100.0,0.00116943866870785,27,106.77281253301771,471.5238521579813,162
0,76,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.8911860718172,100.0,0.0008988976672061815,31,137.4941299829443,503.2388795290608,185
0,77,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.02491874322861,100.0,0.005236547481341128,33,147.4673477790202,568.3008417919773,222
